minX,maxX,minY,maxY,minZ,maxZ
-295.239,-285.239,185.768,195.768,0,44
-285.239,-275.239,185.768,195.768,0,44
-275.239,-265.239,185.768,195.768,0,44
-265.239,-255.239,185.768,195.768,0,44
-255.239,-245.239,185.768,195.768,0,44
-245.239,-235.239,185.768,195.768,0,44
-235.239,-225.239,185.768,195.768,0,44
-225.239,-215.239,185.768,195.768,0,44
-135.239,-125.239,185.768,195.768,0,154
-125.239,-115.239,185.768,195.768,0,154
-115.239,-105.239,185.768,195.768,0,154
-105.239,-95.2389,185.768,195.768,0,154
-95.2389,-85.2389,185.768,195.768,0,154
-85.2389,-75.2389,185.768,195.768,0,154
-75.2389,-65.2389,185.768,195.768,0,154
-65.2389,-55.2389,185.768,195.768,0,154
54.7611,64.7611,185.768,195.768,0,3
64.7611,74.7611,185.768,195.768,0,3
74.7611,84.7611,185.768,195.768,0,3
84.7611,94.7611,185.768,195.768,0,3
94.7611,104.761,185.768,195.768,0,3
104.761,114.761,185.768,195.768,0,3
114.761,124.761,185.768,195.768,0,3
124.761,134.761,185.768,195.768,0,12
134.761,144.761,185.768,195.768,0,12
214.761,224.761,185.768,195.768,0,83
224.761,234.761,185.768,195.768,0,83
234.761,244.761,185.768,195.768,0,83
244.761,254.761,185.768,195.768,0,83
254.761,264.761,185.768,195.768,0,83
264.761,274.761,185.768,195.768,0,83
274.761,284.761,185.768,195.768,0,83
284.761,294.761,185.768,195.768,0,83
294.761,304.761,185.768,195.768,0,83
314.761,324.761,185.768,195.768,0,17
324.761,334.761,185.768,195.768,0,17
334.761,344.761,185.768,195.768,0,17
344.761,354.761,185.768,195.768,0,17
354.761,364.761,185.768,195.768,0,17
424.761,434.761,185.768,195.768,0,7.83276
-285.239,-275.239,195.768,205.768,0,44
-275.239,-265.239,195.768,205.768,0,44
-265.239,-255.239,195.768,205.768,0,44
-255.239,-245.239,195.768,205.768,0,44
-245.239,-235.239,195.768,205.768,0,44
-235.239,-225.239,195.768,205.768,0,44
-125.239,-115.239,195.768,205.768,0,154
-115.239,-105.239,195.768,205.768,0,154
-105.239,-95.2389,195.768,205.768,0,154
-95.2389,-85.2389,195.768,205.768,0,154
-85.2389,-75.2389,195.768,205.768,0,154
-75.2389,-65.2389,195.768,205.768,0,154
-65.2389,-55.2389,195.768,205.768,0,154
14.7611,24.7611,195.768,205.768,0,3
24.7611,34.7611,195.768,205.768,0,3
64.7611,74.7611,195.768,205.768,0,3
74.7611,84.7611,195.768,205.768,0,3
84.7611,94.7611,195.768,205.768,0,3
94.7611,104.761,195.768,205.768,0,3
104.761,114.761,195.768,205.768,0,3
114.761,124.761,195.768,205.768,0,3
124.761,134.761,195.768,205.768,0,3
134.761,144.761,195.768,205.768,0,12
144.761,154.761,195.768,205.768,0,12
224.761,234.761,195.768,205.768,0,83
234.761,244.761,195.768,205.768,0,83
244.761,254.761,195.768,205.768,0,83
254.761,264.761,195.768,205.768,0,83
264.761,274.761,195.768,205.768,0,83
274.761,284.761,195.768,205.768,0,83
284.761,294.761,195.768,205.768,0,83
294.761,304.761,195.768,205.768,0,83
314.761,324.761,195.768,205.768,0,17
324.761,334.761,195.768,205.768,0,17
334.761,344.761,195.768,205.768,0,17
344.761,354.761,195.768,205.768,0,17
354.761,364.761,195.768,205.768,0,17
374.761,384.761,195.768,205.768,0,7.44074
524.761,534.761,195.768,205.768,0,8.56943
-275.239,-265.239,205.768,215.768,0,44
-265.239,-255.239,205.768,215.768,0,44
-255.239,-245.239,205.768,215.768,0,44
-245.239,-235.239,205.768,215.768,0,44
-115.239,-105.239,205.768,215.768,0,154
-105.239,-95.2389,205.768,215.768,0,154
-95.2389,-85.2389,205.768,215.768,0,154
-85.2389,-75.2389,205.768,215.768,0,154
-75.2389,-65.2389,205.768,215.768,0,154
4.76115,14.7612,205.768,215.768,0,3
14.7612,24.7612,205.768,215.768,0,3
24.7612,34.7612,205.768,215.768,0,3
34.7612,44.7612,205.768,215.768,0,3
74.7611,84.7611,205.768,215.768,0,3
84.7611,94.7611,205.768,215.768,0,3
94.7611,104.761,205.768,215.768,0,3
104.761,114.761,205.768,215.768,0,3
114.761,124.761,205.768,215.768,0,3
124.761,134.761,205.768,215.768,0,3
134.761,144.761,205.768,215.768,0,3
144.761,154.761,205.768,215.768,0,12
234.761,244.761,205.768,215.768,0,83
244.761,254.761,205.768,215.768,0,83
254.761,264.761,205.768,215.768,0,83
264.761,274.761,205.768,215.768,0,83
274.761,284.761,205.768,215.768,0,83
284.761,294.761,205.768,215.768,0,83
294.761,304.761,205.768,215.768,0,83
304.761,314.761,205.768,215.768,0,83
314.761,324.761,205.768,215.768,0,17
324.761,334.761,205.768,215.768,0,17
334.761,344.761,205.768,215.768,0,17
344.761,354.761,205.768,215.768,0,17
454.761,464.761,205.768,215.768,0,8.6702
534.761,544.761,205.768,215.768,0,9.7139
-265.239,-255.239,215.768,225.768,0,44
-185.239,-175.239,215.768,225.768,0,138
-105.239,-95.2389,215.768,225.768,0,154
-95.2389,-85.2389,215.768,225.768,0,154
-85.2389,-75.2389,215.768,225.768,0,154
-5.23886,4.76114,215.768,225.768,0,3
4.76115,14.7612,215.768,225.768,0,3
14.7612,24.7612,215.768,225.768,0,3
24.7612,34.7612,215.768,225.768,0,3
34.7612,44.7612,215.768,225.768,0,3
44.7612,54.7612,215.768,225.768,0,3
84.7611,94.7611,215.768,225.768,0,3
94.7611,104.761,215.768,225.768,0,3
104.761,114.761,215.768,225.768,0,3
114.761,124.761,215.768,225.768,0,3
124.761,134.761,215.768,225.768,0,3
134.761,144.761,215.768,225.768,0,3
244.761,254.761,215.768,225.768,0,83
254.761,264.761,215.768,225.768,0,83
264.761,274.761,215.768,225.768,0,83
274.761,284.761,215.768,225.768,0,83
284.761,294.761,215.768,225.768,0,83
294.761,304.761,215.768,225.768,0,83
304.761,314.761,215.768,225.768,0,83
324.761,334.761,215.768,225.768,0,17
334.761,344.761,215.768,225.768,0,17
384.761,394.761,215.768,225.768,0,6.16281
434.761,444.761,215.768,225.768,0,6.70194
-195.239,-185.239,225.768,235.768,0,138
-185.239,-175.239,225.768,235.768,0,138
-175.239,-165.239,225.768,235.768,0,138
4.76114,14.7611,225.768,235.768,0,3
14.7611,24.7611,225.768,235.768,0,3
24.7611,34.7611,225.768,235.768,0,3
34.7612,44.7612,225.768,235.768,0,3
44.7611,54.7611,225.768,235.768,0,3
54.7611,64.7611,225.768,235.768,0,3
94.7611,104.761,225.768,235.768,0,3
104.761,114.761,225.768,235.768,0,3
114.761,124.761,225.768,235.768,0,3
124.761,134.761,225.768,235.768,0,3
174.761,184.761,225.768,235.768,0,60
254.761,264.761,225.768,235.768,0,83
264.761,274.761,225.768,235.768,0,83
274.761,284.761,225.768,235.768,0,83
284.761,294.761,225.768,235.768,0,83
294.761,304.761,225.768,235.768,0,83
304.761,314.761,225.768,235.768,0,83
454.761,464.761,225.768,235.768,0,9.0212
-195.239,-185.239,235.768,245.768,0,138
-185.239,-175.239,235.768,245.768,0,138
-175.239,-165.239,235.768,245.768,0,138
-165.239,-155.239,235.768,245.768,0,138
14.7612,24.7612,235.768,245.768,0,3
24.7611,34.7611,235.768,245.768,0,3
34.7612,44.7612,235.768,245.768,0,3
44.7612,54.7612,235.768,245.768,0,3
54.7611,64.7611,235.768,245.768,0,3
64.7611,74.7611,235.768,245.768,0,3
104.761,114.761,235.768,245.768,0,3
114.761,124.761,235.768,245.768,0,3
164.761,174.761,235.768,245.768,0,60
174.761,184.761,235.768,245.768,0,60
184.761,194.761,235.768,245.768,0,60
264.761,274.761,235.768,245.768,0,83
274.761,284.761,235.768,245.768,0,83
284.761,294.761,235.768,245.768,0,83
294.761,304.761,235.768,245.768,0,83
304.761,314.761,235.768,245.768,0,83
504.761,514.761,235.768,245.768,0,8.24808
-195.239,-185.239,245.768,255.768,0,138
-185.239,-175.239,245.768,255.768,0,138
-175.239,-165.239,245.768,255.768,0,138
-165.239,-155.239,245.768,255.768,0,138
-155.239,-145.239,245.768,255.768,0,138
24.7612,34.7612,245.768,255.768,0,3
34.7612,44.7612,245.768,255.768,0,3
44.7612,54.7612,245.768,255.768,0,3
54.7612,64.7612,245.768,255.768,0,3
64.7611,74.7611,245.768,255.768,0,3
74.7611,84.7611,245.768,255.768,0,3
104.761,114.761,245.768,255.768,0,3
154.761,164.761,245.768,255.768,0,60
164.761,174.761,245.768,255.768,0,60
174.761,184.761,245.768,255.768,0,60
184.761,194.761,245.768,255.768,0,60
194.761,204.761,245.768,255.768,0,60
274.761,284.761,245.768,255.768,0,83
284.761,294.761,245.768,255.768,0,83
294.761,304.761,245.768,255.768,0,83
304.761,314.761,245.768,255.768,0,83
354.761,364.761,245.768,255.768,0,9.65895
384.761,394.761,245.768,255.768,0,7.13574
444.761,454.761,245.768,255.768,0,5.27337
-205.239,-195.239,255.768,265.768,0,138
-195.239,-185.239,255.768,265.768,0,138
-185.239,-175.239,255.768,265.768,0,138
-175.239,-165.239,255.768,265.768,0,138
-165.239,-155.239,255.768,265.768,0,138
-155.239,-145.239,255.768,265.768,0,138
-145.239,-135.239,255.768,265.768,0,138
34.7611,44.7611,255.768,265.768,0,3
44.7612,54.7612,255.768,265.768,0,3
54.7612,64.7612,255.768,265.768,0,3
64.7611,74.7611,255.768,265.768,0,3
74.7611,84.7611,255.768,265.768,0,3
84.7611,94.7611,255.768,265.768,0,3
94.7611,104.761,255.768,265.768,0,3
144.761,154.761,255.768,265.768,0,60
154.761,164.761,255.768,265.768,0,60
164.761,174.761,255.768,265.768,0,60
174.761,184.761,255.768,265.768,0,60
184.761,194.761,255.768,265.768,0,60
194.761,204.761,255.768,265.768,0,60
204.761,214.761,255.768,265.768,0,60
284.761,294.761,255.768,265.768,0,83
294.761,304.761,255.768,265.768,0,83
354.761,364.761,255.768,265.768,0,7.30775
-205.239,-195.239,265.768,275.768,0,138
-195.239,-185.239,265.768,275.768,0,138
-185.239,-175.239,265.768,275.768,0,138
-175.239,-165.239,265.768,275.768,0,138
-165.239,-155.239,265.768,275.768,0,138
-155.239,-145.239,265.768,275.768,0,138
-145.239,-135.239,265.768,275.768,0,138
44.7612,54.7612,265.768,275.768,0,3
54.7611,64.7611,265.768,275.768,0,3
64.7611,74.7611,265.768,275.768,0,3
74.7611,84.7611,265.768,275.768,0,3
84.7611,94.7611,265.768,275.768,0,3
134.761,144.761,265.768,275.768,0,60
144.761,154.761,265.768,275.768,0,60
154.761,164.761,265.768,275.768,0,60
164.761,174.761,265.768,275.768,0,60
174.761,184.761,265.768,275.768,0,60
184.761,194.761,265.768,275.768,0,60
194.761,204.761,265.768,275.768,0,60
204.761,214.761,265.768,275.768,0,60
214.761,224.761,265.768,275.768,0,60
304.761,314.761,265.768,275.768,0,7.7368
594.761,604.761,265.768,275.768,0,10
-205.239,-195.239,275.768,285.768,0,138
-195.239,-185.239,275.768,285.768,0,138
-185.239,-175.239,275.768,285.768,0,138
-175.239,-165.239,275.768,285.768,0,138
-165.239,-155.239,275.768,285.768,0,138
-155.239,-145.239,275.768,285.768,0,138
54.7611,64.7611,275.768,285.768,0,3
64.7611,74.7611,275.768,285.768,0,3
74.7611,84.7611,275.768,285.768,0,3
124.761,134.761,275.768,285.768,0,172
134.761,144.761,275.768,285.768,0,60
144.761,154.761,275.768,285.768,0,60
154.761,164.761,275.768,285.768,0,60
164.761,174.761,275.768,285.768,0,60
174.761,184.761,275.768,285.768,0,60
184.761,194.761,275.768,285.768,0,60
194.761,204.761,275.768,285.768,0,60
204.761,214.761,275.768,285.768,0,60
214.761,224.761,275.768,285.768,0,60
224.761,234.761,275.768,285.768,0,60
344.761,354.761,275.768,285.768,0,9.31576
414.761,424.761,275.768,285.768,0,5.60798
584.761,594.761,275.768,285.768,0,10
594.761,604.761,275.768,285.768,0,10
-215.239,-205.239,285.768,295.768,0,138
-205.239,-195.239,285.768,295.768,0,138
-195.239,-185.239,285.768,295.768,0,138
-185.239,-175.239,285.768,295.768,0,138
-175.239,-165.239,285.768,295.768,0,138
-165.239,-155.239,285.768,295.768,0,138
64.7611,74.7611,285.768,295.768,0,3
114.761,124.761,285.768,295.768,0,172
124.761,134.761,285.768,295.768,0,172
134.761,144.761,285.768,295.768,0,172
144.761,154.761,285.768,295.768,0,60
154.761,164.761,285.768,295.768,0,60
164.761,174.761,285.768,295.768,0,60
174.761,184.761,285.768,295.768,0,60
184.761,194.761,285.768,295.768,0,60
194.761,204.761,285.768,295.768,0,60
204.761,214.761,285.768,295.768,0,60
214.761,224.761,285.768,295.768,0,60
224.761,234.761,285.768,295.768,0,60
234.761,244.761,285.768,295.768,0,60
324.761,334.761,285.768,295.768,0,3.85628
584.761,594.761,285.768,295.768,0,10
-225.239,-215.239,295.768,305.768,0,138
-215.239,-205.239,295.768,305.768,0,138
-205.239,-195.239,295.768,305.768,0,138
-195.239,-185.239,295.768,305.768,0,138
-185.239,-175.239,295.768,305.768,0,138
4.76114,14.7611,295.768,305.768,0,60
14.7611,24.7611,295.768,305.768,0,60
104.761,114.761,295.768,305.768,0,172
114.761,124.761,295.768,305.768,0,172
124.761,134.761,295.768,305.768,0,172
134.761,144.761,295.768,305.768,0,172
144.761,154.761,295.768,305.768,0,172
154.761,164.761,295.768,305.768,0,60
164.761,174.761,295.768,305.768,0,60
174.761,184.761,295.768,305.768,0,60
184.761,194.761,295.768,305.768,0,60
194.761,204.761,295.768,305.768,0,60
204.761,214.761,295.768,305.768,0,60
214.761,224.761,295.768,305.768,0,60
224.761,234.761,295.768,305.768,0,60
234.761,244.761,295.768,305.768,0,60
244.761,254.761,295.768,305.768,0,60
-225.239,-215.239,305.768,315.768,0,138
-215.239,-205.239,305.768,315.768,0,138
-205.239,-195.239,305.768,315.768,0,138
-195.239,-185.239,305.768,315.768,0,138
-95.2389,-85.2389,305.768,315.768,0,133
-85.2389,-75.2389,305.768,315.768,0,133
-5.23886,4.76114,305.768,315.768,0,60
4.76114,14.7611,305.768,315.768,0,60
14.7612,24.7612,305.768,315.768,0,60
24.7611,34.7611,305.768,315.768,0,60
94.7611,104.761,305.768,315.768,0,172
104.761,114.761,305.768,315.768,0,172
114.761,124.761,305.768,315.768,0,172
124.761,134.761,305.768,315.768,0,172
134.761,144.761,305.768,315.768,0,172
144.761,154.761,305.768,315.768,0,172
154.761,164.761,305.768,315.768,0,60
164.761,174.761,305.768,315.768,0,60
174.761,184.761,305.768,315.768,0,60
184.761,194.761,305.768,315.768,0,60
194.761,204.761,305.768,315.768,0,60
204.761,214.761,305.768,315.768,0,60
214.761,224.761,305.768,315.768,0,60
224.761,234.761,305.768,315.768,0,60
234.761,244.761,305.768,315.768,0,60
-235.239,-225.239,315.768,325.768,0,138
-225.239,-215.239,315.768,325.768,0,138
-215.239,-205.239,315.768,325.768,0,138
-205.239,-195.239,315.768,325.768,0,138
-105.239,-95.2389,315.768,325.768,0,133
-95.2389,-85.2389,315.768,325.768,0,133
-85.2389,-75.2389,315.768,325.768,0,133
-75.2389,-65.2389,315.768,325.768,0,133
-15.2389,-5.23886,315.768,325.768,0,60
-5.23886,4.76114,315.768,325.768,0,60
4.76114,14.7611,315.768,325.768,0,60
14.7611,24.7611,315.768,325.768,0,60
24.7612,34.7612,315.768,325.768,0,60
34.7612,44.7612,315.768,325.768,0,60
84.7611,94.7611,315.768,325.768,0,172
94.7611,104.761,315.768,325.768,0,172
104.761,114.761,315.768,325.768,0,172
114.761,124.761,315.768,325.768,0,172
124.761,134.761,315.768,325.768,0,172
134.761,144.761,315.768,325.768,0,172
144.761,154.761,315.768,325.768,0,28
154.761,164.761,315.768,325.768,0,60
164.761,174.761,315.768,325.768,0,60
174.761,184.761,315.768,325.768,0,60
184.761,194.761,315.768,325.768,0,60
194.761,204.761,315.768,325.768,0,60
204.761,214.761,315.768,325.768,0,60
214.761,224.761,315.768,325.768,0,60
224.761,234.761,315.768,325.768,0,60
-235.239,-225.239,325.768,335.768,0,138
-225.239,-215.239,325.768,335.768,0,138
-215.239,-205.239,325.768,335.768,0,138
-115.239,-105.239,325.768,335.768,0,133
-105.239,-95.2389,325.768,335.768,0,133
-95.2389,-85.2389,325.768,335.768,0,133
-85.2389,-75.2389,325.768,335.768,0,133
-75.2389,-65.2389,325.768,335.768,0,133
-65.2389,-55.2389,325.768,335.768,0,133
-15.2389,-5.23886,325.768,335.768,0,60
-5.23886,4.76114,325.768,335.768,0,60
4.76114,14.7611,325.768,335.768,0,60
14.7611,24.7611,325.768,335.768,0,60
24.7611,34.7611,325.768,335.768,0,60
74.7611,84.7611,325.768,335.768,0,28
84.7611,94.7611,325.768,335.768,0,172
94.7611,104.761,325.768,335.768,0,172
104.761,114.761,325.768,335.768,0,172
114.761,124.761,325.768,335.768,0,172
124.761,134.761,325.768,335.768,0,172
134.761,144.761,325.768,335.768,0,28
144.761,154.761,325.768,335.768,0,28
154.761,164.761,325.768,335.768,0,28
164.761,174.761,325.768,335.768,0,60
174.761,184.761,325.768,335.768,0,60
184.761,194.761,325.768,335.768,0,60
194.761,204.761,325.768,335.768,0,60
204.761,214.761,325.768,335.768,0,60
214.761,224.761,325.768,335.768,0,60
284.761,294.761,325.768,335.768,0,6.02306
314.761,324.761,325.768,335.768,0,7.52297
-235.239,-225.239,335.768,345.768,0,138
-225.239,-215.239,335.768,345.768,0,138
-135.239,-125.239,335.768,345.768,0,104
-115.239,-105.239,335.768,345.768,0,133
-105.239,-95.2389,335.768,345.768,0,133
-95.2389,-85.2389,335.768,345.768,0,133
-85.2389,-75.2389,335.768,345.768,0,133
-75.2389,-65.2389,335.768,345.768,0,133
-5.23886,4.76114,335.768,345.768,0,60
4.76114,14.7611,335.768,345.768,0,60
14.7612,24.7612,335.768,345.768,0,60
64.7611,74.7611,335.768,345.768,0,28
74.7611,84.7611,335.768,345.768,0,28
84.7611,94.7611,335.768,345.768,0,28
94.7611,104.761,335.768,345.768,0,172
104.761,114.761,335.768,345.768,0,172
114.761,124.761,335.768,345.768,0,172
124.761,134.761,335.768,345.768,0,28
134.761,144.761,335.768,345.768,0,28
144.761,154.761,335.768,345.768,0,28
154.761,164.761,335.768,345.768,0,28
164.761,174.761,335.768,345.768,0,28
174.761,184.761,335.768,345.768,0,60
184.761,194.761,335.768,345.768,0,60
194.761,204.761,335.768,345.768,0,60
204.761,214.761,335.768,345.768,0,60
314.761,324.761,335.768,345.768,0,7.16191
-145.239,-135.239,345.768,355.768,0,104
-135.239,-125.239,345.768,355.768,0,104
-125.239,-115.239,345.768,355.768,0,104
-115.239,-105.239,345.768,355.768,0,133
-105.239,-95.2389,345.768,355.768,0,133
-95.2389,-85.2389,345.768,355.768,0,133
-85.2389,-75.2389,345.768,355.768,0,133
4.76114,14.7611,345.768,355.768,0,60
54.7612,64.7612,345.768,355.768,0,28
64.7611,74.7611,345.768,355.768,0,28
74.7611,84.7611,345.768,355.768,0,28
84.7611,94.7611,345.768,355.768,0,28
94.7611,104.761,345.768,355.768,0,28
104.761,114.761,345.768,355.768,0,172
114.761,124.761,345.768,355.768,0,28
124.761,134.761,345.768,355.768,0,111
134.761,144.761,345.768,355.768,0,28
144.761,154.761,345.768,355.768,0,28
154.761,164.761,345.768,355.768,0,28
164.761,174.761,345.768,355.768,0,28
174.761,184.761,345.768,355.768,0,28
184.761,194.761,345.768,355.768,0,60
194.761,204.761,345.768,355.768,0,60
274.761,284.761,345.768,355.768,0,9.53234
-155.239,-145.239,355.768,365.768,0,104
-145.239,-135.239,355.768,365.768,0,104
-135.239,-125.239,355.768,365.768,0,104
-125.239,-115.239,355.768,365.768,0,104
-115.239,-105.239,355.768,365.768,0,104
-105.239,-95.2389,355.768,365.768,0,133
-95.2389,-85.2389,355.768,365.768,0,133
-45.2389,-35.2389,355.768,365.768,0,94
44.7612,54.7612,355.768,365.768,0,28
54.7611,64.7611,355.768,365.768,0,28
64.7611,74.7611,355.768,365.768,0,28
74.7611,84.7611,355.768,365.768,0,28
84.7611,94.7611,355.768,365.768,0,28
94.7611,104.761,355.768,365.768,0,28
104.761,114.761,355.768,365.768,0,28
114.761,124.761,355.768,365.768,0,111
124.761,134.761,355.768,365.768,0,111
134.761,144.761,355.768,365.768,0,111
144.761,154.761,355.768,365.768,0,28
154.761,164.761,355.768,365.768,0,28
164.761,174.761,355.768,365.768,0,28
174.761,184.761,355.768,365.768,0,28
184.761,194.761,355.768,365.768,0,28
494.761,504.761,355.768,365.768,0,16
504.761,514.761,355.768,365.768,0,16
514.761,524.761,355.768,365.768,0,16
-165.239,-155.239,365.768,375.768,0,104
-155.239,-145.239,365.768,375.768,0,104
-145.239,-135.239,365.768,375.768,0,104
-135.239,-125.239,365.768,375.768,0,104
-125.239,-115.239,365.768,375.768,0,104
-115.239,-105.239,365.768,375.768,0,104
-105.239,-95.2389,365.768,375.768,0,104
-55.2389,-45.2389,365.768,375.768,0,94
-45.2389,-35.2389,365.768,375.768,0,94
-35.2389,-25.2389,365.768,375.768,0,94
34.7612,44.7612,365.768,375.768,0,28
44.7612,54.7612,365.768,375.768,0,28
54.7612,64.7612,365.768,375.768,0,28
64.7611,74.7611,365.768,375.768,0,28
74.7611,84.7611,365.768,375.768,0,28
84.7611,94.7611,365.768,375.768,0,28
94.7611,104.761,365.768,375.768,0,28
104.761,114.761,365.768,375.768,0,111
114.761,124.761,365.768,375.768,0,111
124.761,134.761,365.768,375.768,0,111
134.761,144.761,365.768,375.768,0,111
144.761,154.761,365.768,375.768,0,111
154.761,164.761,365.768,375.768,0,28
164.761,174.761,365.768,375.768,0,28
174.761,184.761,365.768,375.768,0,28
484.761,494.761,365.768,375.768,0,16
494.761,504.761,365.768,375.768,0,16
504.761,514.761,365.768,375.768,0,16
514.761,524.761,365.768,375.768,0,16
524.761,534.761,365.768,375.768,0,16
-155.239,-145.239,375.768,385.768,0,104
-145.239,-135.239,375.768,385.768,0,104
-135.239,-125.239,375.768,385.768,0,104
-125.239,-115.239,375.768,385.768,0,104
-115.239,-105.239,375.768,385.768,0,104
-95.2389,-85.2389,375.768,385.768,0,17
-85.2389,-75.2389,375.768,385.768,0,17
-65.2389,-55.2389,375.768,385.768,0,94
-55.2389,-45.2389,375.768,385.768,0,94
-45.2389,-35.2389,375.768,385.768,0,94
-35.2389,-25.2389,375.768,385.768,0,94
-25.2389,-15.2389,375.768,385.768,0,94
44.7612,54.7612,375.768,385.768,0,28
54.7612,64.7612,375.768,385.768,0,28
64.7611,74.7611,375.768,385.768,0,28
74.7611,84.7611,375.769,385.769,0,28
84.7611,94.7611,375.768,385.768,0,28
94.7611,104.761,375.768,385.768,0,111
104.761,114.761,375.768,385.768,0,111
114.761,124.761,375.768,385.768,0,111
124.761,134.761,375.768,385.768,0,111
134.761,144.761,375.768,385.768,0,111
144.761,154.761,375.768,385.768,0,111
154.761,164.761,375.768,385.768,0,111
164.761,174.761,375.768,385.768,0,28
224.761,234.761,375.768,385.768,0,4.87417
284.761,294.761,375.768,385.768,0,5.73111
474.761,484.761,375.768,385.768,0,16
484.761,494.761,375.768,385.768,0,16
494.761,504.761,375.768,385.768,0,16
504.761,514.761,375.768,385.768,0,16
514.761,524.761,375.768,385.768,0,16
524.761,534.761,375.768,385.768,0,16
-175.239,-165.239,385.768,395.768,0,83
-165.239,-155.239,385.768,395.768,0,83
-145.239,-135.239,385.768,395.768,0,104
-135.239,-125.239,385.768,395.768,0,104
-125.239,-115.239,385.768,395.768,0,104
-105.239,-95.2389,385.768,395.768,0,17
-95.2389,-85.2389,385.768,395.768,0,17
-85.2389,-75.2389,385.768,395.768,0,17
-75.2389,-65.2389,385.768,395.768,0,17
-65.2389,-55.2389,385.768,395.768,0,94
-55.2389,-45.2389,385.768,395.768,0,94
-45.2389,-35.2389,385.768,395.768,0,94
-35.2389,-25.2389,385.768,395.768,0,94
54.7612,64.7612,385.768,395.768,0,28
64.7611,74.7611,385.768,395.768,0,28
74.7611,84.7611,385.768,395.768,0,28
84.7611,94.7611,385.768,395.768,0,111
94.7611,104.761,385.768,395.768,0,111
104.761,114.761,385.768,395.768,0,111
114.761,124.761,385.768,395.768,0,111
124.761,134.761,385.768,395.768,0,111
134.761,144.761,385.768,395.768,0,111
144.761,154.761,385.768,395.768,0,111
154.761,164.761,385.768,395.768,0,28
454.761,464.761,385.768,395.768,0,16
464.761,474.761,385.768,395.768,0,16
474.761,484.761,385.768,395.768,0,16
484.761,494.761,385.768,395.768,0,16
494.761,504.761,385.768,395.768,0,16
504.761,514.761,385.768,395.768,0,16
514.761,524.761,385.768,395.768,0,16
524.761,534.761,385.768,395.768,0,16
534.761,544.761,385.768,395.768,0,16
-185.239,-175.239,395.768,405.768,0,83
-175.239,-165.239,395.768,405.768,0,83
-165.239,-155.239,395.768,405.768,0,83
-155.239,-145.239,395.768,405.768,0,83
-135.239,-125.239,395.768,405.768,0,104
-105.239,-95.2389,395.768,405.768,0,80
-95.2389,-85.2389,395.768,405.768,0,17
-85.2389,-75.2389,395.768,405.768,0,17
-75.2389,-65.2389,395.768,405.768,0,17
-65.2389,-55.2389,395.768,405.768,0,17
-55.2389,-45.2389,395.768,405.768,0,94
-45.2388,-35.2388,395.768,405.768,0,94
64.7611,74.7611,395.768,405.768,0,28
84.7611,94.7611,395.768,405.768,0,28
94.7611,104.761,395.768,405.768,0,111
104.761,114.761,395.768,405.768,0,111
114.761,124.761,395.768,405.768,0,111
124.761,134.761,395.768,405.768,0,111
134.761,144.761,395.768,405.768,0,111
144.761,154.761,395.768,405.768,0,28
224.761,234.761,395.768,405.768,0,10.0586
444.761,454.761,395.768,405.768,0,16
454.761,464.761,395.768,405.768,0,16
464.761,474.761,395.768,405.768,0,16
474.761,484.761,395.768,405.768,0,16
484.761,494.761,395.768,405.768,0,16
494.761,504.761,395.768,405.768,0,16
504.761,514.761,395.768,405.768,0,16
514.761,524.761,395.768,405.768,0,16
524.761,534.761,395.768,405.768,0,16
534.761,544.761,395.768,405.768,0,16
544.761,554.761,395.768,405.768,0,16
-195.239,-185.239,405.768,415.768,0,83
-185.239,-175.239,405.768,415.768,0,83
-175.239,-165.239,405.768,415.768,0,83
-165.239,-155.239,405.768,415.768,0,83
-155.239,-145.239,405.768,415.768,0,83
-145.239,-135.239,405.768,415.768,0,83
-115.239,-105.239,405.768,415.768,0,80
-105.239,-95.2389,405.768,415.768,0,80
-95.2389,-85.2389,405.768,415.768,0,80
-85.2389,-75.2389,405.768,415.768,0,17
-75.2389,-65.2389,405.768,415.768,0,17
-65.2389,-55.2389,405.768,415.768,0,17
-55.2389,-45.2389,405.768,415.768,0,17
-5.23886,4.76114,405.768,415.768,0,33
4.76115,14.7612,405.768,415.768,0,33
94.7611,104.761,405.768,415.768,0,28
104.761,114.761,405.768,415.768,0,111
114.761,124.761,405.768,415.768,0,111
124.761,134.761,405.768,415.768,0,111
134.761,144.761,405.768,415.768,0,28
204.761,214.761,405.768,415.768,0,6.57741
414.761,424.761,405.768,415.768,0,16
424.761,434.761,405.768,415.768,0,16
434.761,444.761,405.768,415.768,0,16
444.761,454.761,405.768,415.768,0,16
454.761,464.761,405.768,415.768,0,16
464.761,474.761,405.768,415.768,0,16
474.761,484.761,405.768,415.768,0,16
484.761,494.761,405.768,415.768,0,16
494.761,504.761,405.768,415.768,0,16
504.761,514.761,405.768,415.768,0,16
514.761,524.761,405.768,415.768,0,16
524.761,534.761,405.768,415.768,0,16
-205.239,-195.239,415.768,425.768,0,57
-185.239,-175.239,415.768,425.768,0,83
-175.239,-165.239,415.768,425.768,0,83
-165.239,-155.239,415.768,425.768,0,83
-155.239,-145.239,415.768,425.768,0,83
-145.239,-135.239,415.768,425.768,0,83
-125.239,-115.239,415.768,425.768,0,80
-115.239,-105.239,415.768,425.768,0,80
-105.239,-95.2389,415.768,425.768,0,80
-95.2389,-85.2389,415.768,425.768,0,80
